bin_id,area,latitude,longitude,fill_level,waste_type,timestamp,alert_flag
NIZ_011,Nizampet,17.511315,78.389915,54,Plastic,2026-08-01,Low
NIZ_011,Nizampet,17.511315,78.389915,26,Mixed,2024-12-02,Low
NIZ_011,Nizampet,17.511315,78.389915,83,Organic,2026-01-07,High
NIZ_011,Nizampet,17.511315,78.389915,35,Plastic,2024-07-06,Low
NIZ_011,Nizampet,17.511315,78.389915,70,Plastic,2024-03-13,Medium
NIZ_011,Nizampet,17.511315,78.389915,27,Mixed,2025-08-31,Low
NIZ_011,Nizampet,17.511315,78.389915,52,Plastic,2025-03-06,Low
NIZ_011,Nizampet,17.511315,78.389915,46,Mixed,2026-03-26,Low
NIZ_011,Nizampet,17.511315,78.389915,19,Organic,2026-05-22,Low
NIZ_011,Nizampet,17.511315,78.389915,56,Mixed,2026-06-16,Low
NIZ_011,Nizampet,17.511315,78.389915,32,Organic,2026-05-09,Low
NIZ_011,Nizampet,17.511315,78.389915,39,Organic,2026-12-17,Low
NIZ_011,Nizampet,17.511315,78.389915,71,E-Waste,2024-09-26,Medium
NIZ_011,Nizampet,17.511315,78.389915,41,Mixed,2024-03-14,Low
NIZ_011,Nizampet,17.511315,78.389915,43,E-Waste,2025-07-02,Low
NIZ_011,Nizampet,17.511315,78.389915,88,Organic,2024-03-15,High
NIZ_011,Nizampet,17.511315,78.389915,73,Organic,2024-09-29,Medium
NIZ_011,Nizampet,17.511315,78.389915,69,Plastic,2024-08-31,Medium
NIZ_012,Nizampet,17.523733,78.375533,12,Organic,2024-10-14,Low
NIZ_012,Nizampet,17.523733,78.375533,38,Mixed,2025-12-24,Low
NIZ_012,Nizampet,17.523733,78.375533,98,Organic,2026-01-29,High
NIZ_012,Nizampet,17.523733,78.375533,41,E-Waste,2024-06-02,Low
NIZ_012,Nizampet,17.523733,78.375533,16,Plastic,2024-06-25,Low
NIZ_012,Nizampet,17.523733,78.375533,49,Mixed,2024-01-04,Low
NIZ_012,Nizampet,17.523733,78.375533,93,Plastic,2026-04-03,High
NIZ_012,Nizampet,17.523733,78.375533,28,Organic,2026-01-11,Low
NIZ_012,Nizampet,17.523733,78.375533,33,Mixed,2025-05-30,Low
NIZ_012,Nizampet,17.523733,78.375533,98,Organic,2026-05-02,High
NIZ_012,Nizampet,17.523733,78.375533,62,Plastic,2025-09-24,Medium
NIZ_012,Nizampet,17.523733,78.375533,83,Organic,2024-11-30,High
NIZ_012,Nizampet,17.523733,78.375533,56,Plastic,2025-02-18,Low
NIZ_012,Nizampet,17.523733,78.375533,66,Plastic,2024-08-12,Medium
NIZ_012,Nizampet,17.523733,78.375533,31,Organic,2025-10-15,Low
NIZ_012,Nizampet,17.523733,78.375533,58,E-Waste,2024-07-10,Low
NIZ_012,Nizampet,17.523733,78.375533,44,E-Waste,2024-06-14,Low
NIZ_012,Nizampet,17.523733,78.375533,78,E-Waste,2025-08-13,Medium
NIZ_012,Nizampet,17.523733,78.375533,40,Plastic,2025-06-20,Low
NIZ_012,Nizampet,17.523733,78.375533,59,Mixed,2026-09-27,Low
NIZ_012,Nizampet,17.523733,78.375533,100,Plastic,2026-01-11,High
NIZ_012,Nizampet,17.523733,78.375533,44,Organic,2025-04-01,Low
NIZ_012,Nizampet,17.523733,78.375533,55,Plastic,2025-09-19,Low
NIZ_012,Nizampet,17.523733,78.375533,13,Organic,2024-09-22,Low
NIZ_012,Nizampet,17.523733,78.375533,19,Plastic,2026-02-18,Low
NIZ_012,Nizampet,17.523733,78.375533,91,Plastic,2025-01-01,High
NIZ_012,Nizampet,17.523733,78.375533,90,E-Waste,2025-02-15,High
NIZ_012,Nizampet,17.523733,78.375533,98,Organic,2025-12-17,High
NIZ_012,Nizampet,17.523733,78.375533,57,E-Waste,2026-08-16,Low
NIZ_012,Nizampet,17.523733,78.375533,85,Mixed,2026-08-04,High
NIZ_012,Nizampet,17.523733,78.375533,44,Organic,2024-07-21,Low
NIZ_012,Nizampet,17.523733,78.375533,27,Mixed,2024-06-20,Low
NIZ_012,Nizampet,17.523733,78.375533,56,E-Waste,2026-01-26,Low
NIZ_012,Nizampet,17.523733,78.375533,96,Mixed,2026-04-12,High
NIZ_012,Nizampet,17.523733,78.375533,17,E-Waste,2026-06-02,Low
NIZ_012,Nizampet,17.523733,78.375533,27,Mixed,2025-09-25,Low
NIZ_012,Nizampet,17.523733,78.375533,34,Plastic,2025-10-15,Low
NIZ_012,Nizampet,17.523733,78.375533,63,E-Waste,2024-12-04,Medium
NIZ_012,Nizampet,17.523733,78.375533,41,Organic,2026-09-04,Low
NIZ_012,Nizampet,17.523733,78.375533,96,Plastic,2024-04-23,High
NIZ_012,Nizampet,17.523733,78.375533,68,Mixed,2024-06-18,Medium
NIZ_012,Nizampet,17.523733,78.375533,40,Plastic,2025-06-24,Low
NIZ_012,Nizampet,17.523733,78.375533,20,Plastic,2025-11-12,Low
NIZ_012,Nizampet,17.523733,78.375533,42,Plastic,2025-01-13,Low
NIZ_012,Nizampet,17.523733,78.375533,74,Plastic,2025-11-19,Medium
NIZ_012,Nizampet,17.523733,78.375533,94,Organic,2026-06-12,High
NIZ_012,Nizampet,17.523733,78.375533,89,Organic,2026-03-21,High
NIZ_012,Nizampet,17.523733,78.375533,21,E-Waste,2024-03-04,Low
NIZ_012,Nizampet,17.523733,78.375533,22,Plastic,2026-02-26,Low
NIZ_012,Nizampet,17.523733,78.375533,55,Organic,2026-12-07,Low
NIZ_012,Nizampet,17.523733,78.375533,93,Mixed,2026-01-03,High
NIZ_012,Nizampet,17.523733,78.375533,73,Plastic,2024-02-11,Medium
NIZ_012,Nizampet,17.523733,78.375533,58,Plastic,2025-05-03,Low
NIZ_012,Nizampet,17.523733,78.375533,17,Mixed,2025-10-30,Low
NIZ_012,Nizampet,17.523733,78.375533,92,Mixed,2024-05-04,High
NIZ_012,Nizampet,17.523733,78.375533,91,Mixed,2025-09-01,High
NIZ_012,Nizampet,17.523733,78.375533,87,Plastic,2025-10-30,High
NIZ_012,Nizampet,17.523733,78.375533,80,E-Waste,2024-11-30,High
NIZ_012,Nizampet,17.523733,78.375533,35,E-Waste,2025-05-07,Low
NIZ_012,Nizampet,17.523733,78.375533,24,E-Waste,2026-11-20,Low
NIZ_012,Nizampet,17.523733,78.375533,50,E-Waste,2025-01-15,Low
NIZ_012,Nizampet,17.523733,78.375533,92,Plastic,2026-09-02,High
NIZ_012,Nizampet,17.523733,78.375533,46,Organic,2026-12-12,Low
NIZ_012,Nizampet,17.523733,78.375533,34,E-Waste,2025-03-25,Low
NIZ_012,Nizampet,17.523733,78.375533,81,E-Waste,2026-07-02,High
NIZ_012,Nizampet,17.523733,78.375533,43,Organic,2024-06-11,Low
NIZ_012,Nizampet,17.523733,78.375533,46,E-Waste,2026-01-11,Low
NIZ_012,Nizampet,17.523733,78.375533,19,Organic,2026-03-21,Low
NIZ_012,Nizampet,17.523733,78.375533,37,Plastic,2024-06-05,Low
NIZ_012,Nizampet,17.523733,78.375533,42,Plastic,2025-01-28,Low
NIZ_012,Nizampet,17.523733,78.375533,59,E-Waste,2025-09-18,Low
NIZ_012,Nizampet,17.523733,78.375533,83,E-Waste,2025-05-12,High
NIZ_012,Nizampet,17.523733,78.375533,64,Mixed,2024-01-05,Medium
NIZ_012,Nizampet,17.523733,78.375533,97,E-Waste,2024-05-05,High
NIZ_012,Nizampet,17.523733,78.375533,78,Mixed,2024-03-31,Medium
NIZ_012,Nizampet,17.523733,78.375533,53,E-Waste,2026-01-29,Low
NIZ_012,Nizampet,17.523733,78.375533,20,Mixed,2024-07-17,Low
NIZ_012,Nizampet,17.523733,78.375533,48,Plastic,2024-05-17,Low
NIZ_012,Nizampet,17.523733,78.375533,31,Mixed,2025-08-21,Low
NIZ_012,Nizampet,17.523733,78.375533,18,Organic,2026-10-07,Low
NIZ_012,Nizampet,17.523733,78.375533,52,E-Waste,2024-07-22,Low
NIZ_012,Nizampet,17.523733,78.375533,89,Organic,2025-04-07,High
NIZ_012,Nizampet,17.523733,78.375533,43,Mixed,2024-01-30,Low
NIZ_012,Nizampet,17.523733,78.375533,73,Organic,2025-11-11,Medium
NIZ_012,Nizampet,17.523733,78.375533,94,Mixed,2024-12-11,High
NIZ_012,Nizampet,17.523733,78.375533,79,Mixed,2025-10-20,Medium
NIZ_012,Nizampet,17.523733,78.375533,80,Plastic,2026-10-05,High
NIZ_012,Nizampet,17.523733,78.375533,78,E-Waste,2024-11-24,Medium
NIZ_012,Nizampet,17.523733,78.375533,70,Plastic,2024-05-30,Medium
NIZ_012,Nizampet,17.523733,78.375533,93,E-Waste,2026-05-11,High
NIZ_012,Nizampet,17.523733,78.375533,64,E-Waste,2025-09-10,Medium
NIZ_012,Nizampet,17.523733,78.375533,79,Plastic,2025-04-18,Medium
NIZ_012,Nizampet,17.523733,78.375533,61,Mixed,2026-05-22,Medium
NIZ_012,Nizampet,17.523733,78.375533,82,Organic,2026-09-21,High
NIZ_012,Nizampet,17.523733,78.375533,23,Mixed,2025-06-05,Low
NIZ_012,Nizampet,17.523733,78.375533,52,Mixed,2026-12-05,Low
NIZ_012,Nizampet,17.523733,78.375533,18,Organic,2026-04-24,Low
NIZ_012,Nizampet,17.523733,78.375533,35,E-Waste,2024-06-19,Low
NIZ_012,Nizampet,17.523733,78.375533,65,Organic,2025-06-21,Medium
NIZ_012,Nizampet,17.523733,78.375533,29,Organic,2024-10-04,Low
NIZ_013,Nizampet,17.520839,78.378103,78,Organic,2024-10-15,Medium
NIZ_013,Nizampet,17.520839,78.378103,21,Mixed,2025-03-24,Low
NIZ_013,Nizampet,17.520839,78.378103,100,Organic,2026-08-30,High
NIZ_013,Nizampet,17.520839,78.378103,46,Plastic,2026-08-09,Low
NIZ_013,Nizampet,17.520839,78.378103,50,Plastic,2025-10-23,Low
NIZ_013,Nizampet,17.520839,78.378103,61,E-Waste,2025-09-11,Medium
NIZ_013,Nizampet,17.520839,78.378103,10,Plastic,2026-07-07,Low
NIZ_013,Nizampet,17.520839,78.378103,80,Plastic,2024-05-13,High
NIZ_013,Nizampet,17.520839,78.378103,20,Mixed,2026-05-17,Low
NIZ_013,Nizampet,17.520839,78.378103,81,E-Waste,2026-09-23,High
NIZ_013,Nizampet,17.520839,78.378103,74,Mixed,2024-11-03,Medium
NIZ_013,Nizampet,17.520839,78.378103,67,Plastic,2024-05-14,Medium
NIZ_013,Nizampet,17.520839,78.378103,53,Plastic,2026-04-12,Low
NIZ_013,Nizampet,17.520839,78.378103,49,Organic,2024-06-28,Low
NIZ_013,Nizampet,17.520839,78.378103,39,Organic,2024-01-21,Low
NIZ_013,Nizampet,17.520839,78.378103,99,E-Waste,2025-04-28,High
NIZ_013,Nizampet,17.520839,78.378103,57,Mixed,2024-08-28,Low
NIZ_013,Nizampet,17.520839,78.378103,11,Mixed,2026-08-24,Low
NIZ_013,Nizampet,17.520839,78.378103,26,Plastic,2024-04-08,Low
NIZ_013,Nizampet,17.520839,78.378103,63,Plastic,2024-06-05,Medium
NIZ_013,Nizampet,17.520839,78.378103,78,E-Waste,2024-05-31,Medium
NIZ_013,Nizampet,17.520839,78.378103,97,E-Waste,2025-01-10,High
NIZ_013,Nizampet,17.520839,78.378103,99,Mixed,2025-05-14,High
NIZ_013,Nizampet,17.520839,78.378103,71,Plastic,2024-11-11,Medium
NIZ_013,Nizampet,17.520839,78.378103,95,Mixed,2025-05-02,High
NIZ_013,Nizampet,17.520839,78.378103,10,Plastic,2024-10-30,Low
NIZ_013,Nizampet,17.520839,78.378103,13,Organic,2026-10-28,Low
NIZ_013,Nizampet,17.520839,78.378103,72,Organic,2026-10-30,Medium
NIZ_013,Nizampet,17.520839,78.378103,73,Mixed,2026-02-13,Medium
NIZ_013,Nizampet,17.520839,78.378103,30,Mixed,2025-12-24,Low
NIZ_013,Nizampet,17.520839,78.378103,55,Organic,2024-03-19,Low
NIZ_013,Nizampet,17.520839,78.378103,25,Organic,2025-02-09,Low
NIZ_013,Nizampet,17.520839,78.378103,83,Organic,2025-07-22,High
NIZ_013,Nizampet,17.520839,78.378103,84,Mixed,2025-08-03,High
NIZ_013,Nizampet,17.520839,78.378103,58,Organic,2024-06-12,Low
NIZ_013,Nizampet,17.520839,78.378103,80,Organic,2026-08-17,High
NIZ_013,Nizampet,17.520839,78.378103,20,E-Waste,2025-04-06,Low
NIZ_013,Nizampet,17.520839,78.378103,10,Plastic,2026-02-16,Low
NIZ_013,Nizampet,17.520839,78.378103,84,Mixed,2024-05-16,High
NIZ_013,Nizampet,17.520839,78.378103,79,E-Waste,2026-01-11,Medium
NIZ_013,Nizampet,17.520839,78.378103,75,Organic,2026-03-31,Medium
NIZ_013,Nizampet,17.520839,78.378103,59,Plastic,2024-10-23,Low
NIZ_013,Nizampet,17.520839,78.378103,60,Mixed,2025-03-12,Medium
NIZ_013,Nizampet,17.520839,78.378103,68,E-Waste,2026-11-24,Medium
NIZ_013,Nizampet,17.520839,78.378103,17,E-Waste,2026-11-01,Low
NIZ_013,Nizampet,17.520839,78.378103,52,Organic,2026-09-08,Low
NIZ_013,Nizampet,17.520839,78.378103,78,Plastic,2025-12-20,Medium
NIZ_013,Nizampet,17.520839,78.378103,48,Plastic,2026-04-04,Low
NIZ_013,Nizampet,17.520839,78.378103,11,E-Waste,2025-05-23,Low
NIZ_013,Nizampet,17.520839,78.378103,100,Organic,2024-03-25,High
NIZ_013,Nizampet,17.520839,78.378103,29,E-Waste,2026-01-20,Low
NIZ_013,Nizampet,17.520839,78.378103,39,E-Waste,2025-05-28,Low
NIZ_013,Nizampet,17.520839,78.378103,87,E-Waste,2026-07-01,High
NIZ_013,Nizampet,17.520839,78.378103,72,Plastic,2025-02-11,Medium
NIZ_013,Nizampet,17.520839,78.378103,76,Mixed,2025-11-08,Medium
NIZ_013,Nizampet,17.520839,78.378103,72,Mixed,2024-01-06,Medium
NIZ_013,Nizampet,17.520839,78.378103,87,Organic,2024-02-08,High
NIZ_013,Nizampet,17.520839,78.378103,60,E-Waste,2025-11-15,Medium
NIZ_013,Nizampet,17.520839,78.378103,53,E-Waste,2025-09-11,Low
NIZ_013,Nizampet,17.520839,78.378103,30,Mixed,2025-02-27,Low
NIZ_013,Nizampet,17.520839,78.378103,45,E-Waste,2026-04-29,Low
NIZ_013,Nizampet,17.520839,78.378103,58,E-Waste,2024-07-11,Low
NIZ_013,Nizampet,17.520839,78.378103,63,E-Waste,2024-10-19,Medium
NIZ_013,Nizampet,17.520839,78.378103,33,Mixed,2025-11-11,Low
NIZ_013,Nizampet,17.520839,78.378103,29,Organic,2026-12-16,Low
NIZ_013,Nizampet,17.520839,78.378103,73,Organic,2024-07-26,Medium
NIZ_013,Nizampet,17.520839,78.378103,50,Mixed,2024-12-10,Low
NIZ_013,Nizampet,17.520839,78.378103,66,Mixed,2024-01-22,Medium
NIZ_013,Nizampet,17.520839,78.378103,80,E-Waste,2025-12-18,High
NIZ_013,Nizampet,17.520839,78.378103,54,E-Waste,2024-02-02,Low
NIZ_013,Nizampet,17.520839,78.378103,97,Plastic,2025-10-26,High
NIZ_013,Nizampet,17.520839,78.378103,24,E-Waste,2026-09-09,Low
NIZ_013,Nizampet,17.520839,78.378103,40,E-Waste,2024-05-09,Low
NIZ_013,Nizampet,17.520839,78.378103,57,Mixed,2024-04-28,Low
NIZ_013,Nizampet,17.520839,78.378103,29,Plastic,2025-03-23,Low
NIZ_013,Nizampet,17.520839,78.378103,78,Organic,2024-09-18,Medium
NIZ_013,Nizampet,17.520839,78.378103,26,Plastic,2024-10-31,Low
NIZ_013,Nizampet,17.520839,78.378103,52,E-Waste,2025-03-29,Low
NIZ_013,Nizampet,17.520839,78.378103,92,Mixed,2025-04-26,High
NIZ_013,Nizampet,17.520839,78.378103,94,Organic,2024-01-11,High
NIZ_013,Nizampet,17.520839,78.378103,40,Plastic,2025-09-15,Low
NIZ_013,Nizampet,17.520839,78.378103,51,E-Waste,2026-09-17,Low
NIZ_013,Nizampet,17.520839,78.378103,84,Mixed,2026-10-04,High
NIZ_013,Nizampet,17.520839,78.378103,33,Mixed,2024-05-23,Low
NIZ_013,Nizampet,17.520839,78.378103,26,E-Waste,2025-04-21,Low
NIZ_013,Nizampet,17.520839,78.378103,14,Mixed,2026-09-30,Low
NIZ_013,Nizampet,17.520839,78.378103,98,Organic,2024-08-30,High
NIZ_013,Nizampet,17.520839,78.378103,44,Mixed,2024-07-08,Low
NIZ_013,Nizampet,17.520839,78.378103,60,Plastic,2025-03-30,Medium
NIZ_013,Nizampet,17.520839,78.378103,51,E-Waste,2026-05-13,Low
NIZ_013,Nizampet,17.520839,78.378103,37,Mixed,2025-10-28,Low
NIZ_013,Nizampet,17.520839,78.378103,37,Organic,2024-08-11,Low
NIZ_013,Nizampet,17.520839,78.378103,68,E-Waste,2024-11-09,Medium
NIZ_013,Nizampet,17.520839,78.378103,85,Organic,2024-01-15,High
NIZ_013,Nizampet,17.520839,78.378103,72,E-Waste,2025-05-31,Medium
NIZ_013,Nizampet,17.520839,78.378103,63,Plastic,2024-07-03,Medium
NIZ_013,Nizampet,17.520839,78.378103,60,Mixed,2026-01-01,Medium
NIZ_013,Nizampet,17.520839,78.378103,46,Plastic,2026-08-23,Low
NIZ_013,Nizampet,17.520839,78.378103,89,Plastic,2025-05-08,High
NIZ_013,Nizampet,17.520839,78.378103,24,Organic,2026-05-05,Low
NIZ_014,Nizampet,17.513137,78.380577,66,Plastic,2025-10-27,Medium
NIZ_014,Nizampet,17.513137,78.380577,23,E-Waste,2025-02-01,Low
NIZ_014,Nizampet,17.513137,78.380577,11,E-Waste,2025-01-11,Low
NIZ_014,Nizampet,17.513137,78.380577,64,Mixed,2026-02-22,Medium
NIZ_014,Nizampet,17.513137,78.380577,91,Mixed,2024-10-29,High
NIZ_014,Nizampet,17.513137,78.380577,88,E-Waste,2024-10-03,High
NIZ_014,Nizampet,17.513137,78.380577,12,Mixed,2024-03-29,Low
NIZ_014,Nizampet,17.513137,78.380577,97,E-Waste,2026-10-05,High
NIZ_014,Nizampet,17.513137,78.380577,75,Mixed,2026-07-13,Medium
NIZ_014,Nizampet,17.513137,78.380577,46,Organic,2025-07-27,Low
NIZ_014,Nizampet,17.513137,78.380577,11,Organic,2024-11-13,Low
NIZ_014,Nizampet,17.513137,78.380577,21,Plastic,2024-01-24,Low
NIZ_014,Nizampet,17.513137,78.380577,16,Mixed,2026-04-02,Low
NIZ_014,Nizampet,17.513137,78.380577,46,Organic,2026-07-01,Low
NIZ_014,Nizampet,17.513137,78.380577,19,Plastic,2026-04-25,Low
NIZ_014,Nizampet,17.513137,78.380577,47,Mixed,2024-01-24,Low
NIZ_014,Nizampet,17.513137,78.380577,13,Mixed,2026-10-13,Low
NIZ_014,Nizampet,17.513137,78.380577,35,Organic,2025-08-20,Low
NIZ_014,Nizampet,17.513137,78.380577,24,Plastic,2025-04-10,Low
NIZ_014,Nizampet,17.513137,78.380577,52,Organic,2025-11-21,Low
NIZ_014,Nizampet,17.513137,78.380577,19,E-Waste,2025-02-22,Low
NIZ_014,Nizampet,17.513137,78.380577,59,Organic,2025-06-06,Low
NIZ_014,Nizampet,17.513137,78.380577,78,Plastic,2026-08-10,Medium
NIZ_014,Nizampet,17.513137,78.380577,49,E-Waste,2025-12-19,Low
NIZ_014,Nizampet,17.513137,78.380577,54,E-Waste,2024-05-19,Low
NIZ_014,Nizampet,17.513137,78.380577,62,Mixed,2024-07-17,Medium
NIZ_014,Nizampet,17.513137,78.380577,19,Plastic,2026-12-20,Low
NIZ_014,Nizampet,17.513137,78.380577,84,Organic,2024-12-23,High
NIZ_014,Nizampet,17.513137,78.380577,29,Organic,2024-01-26,Low
NIZ_014,Nizampet,17.513137,78.380577,35,Plastic,2024-08-29,Low
NIZ_014,Nizampet,17.513137,78.380577,44,Mixed,2025-03-17,Low
NIZ_014,Nizampet,17.513137,78.380577,100,E-Waste,2025-11-12,High
NIZ_014,Nizampet,17.513137,78.380577,39,E-Waste,2025-03-27,Low
NIZ_014,Nizampet,17.513137,78.380577,77,E-Waste,2026-04-21,Medium
NIZ_014,Nizampet,17.513137,78.380577,68,E-Waste,2025-05-23,Medium
NIZ_014,Nizampet,17.513137,78.380577,87,Organic,2025-04-15,High
NIZ_014,Nizampet,17.513137,78.380577,98,Organic,2026-11-23,High
NIZ_014,Nizampet,17.513137,78.380577,14,Mixed,2024-09-14,Low
NIZ_014,Nizampet,17.513137,78.380577,86,Plastic,2024-12-04,High
NIZ_014,Nizampet,17.513137,78.380577,14,Plastic,2025-03-16,Low
NIZ_014,Nizampet,17.513137,78.380577,83,Mixed,2024-03-24,High
NIZ_014,Nizampet,17.513137,78.380577,39,Mixed,2026-06-14,Low
NIZ_014,Nizampet,17.513137,78.380577,79,Plastic,2025-02-03,Medium
NIZ_014,Nizampet,17.513137,78.380577,98,Plastic,2025-04-20,High
NIZ_014,Nizampet,17.513137,78.380577,20,Organic,2026-06-01,Low
NIZ_014,Nizampet,17.513137,78.380577,91,Plastic,2025-09-06,High
NIZ_014,Nizampet,17.513137,78.380577,62,Mixed,2024-05-26,Medium
NIZ_014,Nizampet,17.513137,78.380577,36,Mixed,2025-11-12,Low
NIZ_014,Nizampet,17.513137,78.380577,87,Plastic,2024-01-24,High
NIZ_014,Nizampet,17.513137,78.380577,49,Organic,2026-05-15,Low
NIZ_014,Nizampet,17.513137,78.380577,42,E-Waste,2024-06-02,Low
NIZ_014,Nizampet,17.513137,78.380577,81,Plastic,2025-11-14,High
NIZ_014,Nizampet,17.513137,78.380577,90,Organic,2024-02-10,High
NIZ_014,Nizampet,17.513137,78.380577,91,Plastic,2025-05-13,High
NIZ_014,Nizampet,17.513137,78.380577,54,Mixed,2026-02-21,Low
NIZ_014,Nizampet,17.513137,78.380577,78,Mixed,2026-05-04,Medium
NIZ_014,Nizampet,17.513137,78.380577,11,Plastic,2024-10-05,Low
NIZ_014,Nizampet,17.513137,78.380577,27,E-Waste,2024-08-20,Low
NIZ_014,Nizampet,17.513137,78.380577,66,Plastic,2026-08-21,Medium
NIZ_014,Nizampet,17.513137,78.380577,70,Mixed,2026-12-25,Medium
NIZ_014,Nizampet,17.513137,78.380577,69,E-Waste,2026-04-10,Medium
NIZ_014,Nizampet,17.513137,78.380577,66,Mixed,2025-06-09,Medium
NIZ_014,Nizampet,17.513137,78.380577,58,E-Waste,2025-12-05,Low
NIZ_014,Nizampet,17.513137,78.380577,10,E-Waste,2025-07-14,Low
NIZ_014,Nizampet,17.513137,78.380577,35,Organic,2026-08-31,Low
NIZ_014,Nizampet,17.513137,78.380577,89,E-Waste,2026-04-19,High
NIZ_014,Nizampet,17.513137,78.380577,98,Organic,2026-04-15,High
NIZ_014,Nizampet,17.513137,78.380577,100,Mixed,2024-12-09,High
NIZ_014,Nizampet,17.513137,78.380577,68,E-Waste,2025-06-04,Medium
NIZ_014,Nizampet,17.513137,78.380577,17,Mixed,2024-03-11,Low
NIZ_014,Nizampet,17.513137,78.380577,72,Organic,2026-05-10,Medium
NIZ_014,Nizampet,17.513137,78.380577,54,Organic,2025-08-13,Low
NIZ_014,Nizampet,17.513137,78.380577,27,Organic,2024-06-19,Low
NIZ_014,Nizampet,17.513137,78.380577,57,E-Waste,2026-08-01,Low
NIZ_014,Nizampet,17.513137,78.380577,53,E-Waste,2024-09-21,Low
NIZ_014,Nizampet,17.513137,78.380577,45,Mixed,2026-11-25,Low
NIZ_014,Nizampet,17.513137,78.380577,79,Plastic,2025-09-13,Medium
NIZ_014,Nizampet,17.513137,78.380577,91,Plastic,2026-10-22,High
NIZ_014,Nizampet,17.513137,78.380577,56,Mixed,2025-02-22,Low
NIZ_014,Nizampet,17.513137,78.380577,30,Plastic,2025-04-17,Low
NIZ_014,Nizampet,17.513137,78.380577,19,Plastic,2026-05-25,Low
NIZ_014,Nizampet,17.513137,78.380577,79,Mixed,2024-02-20,Medium
NIZ_014,Nizampet,17.513137,78.380577,18,Organic,2026-09-16,Low
NIZ_014,Nizampet,17.513137,78.380577,69,E-Waste,2024-11-26,Medium
NIZ_014,Nizampet,17.513137,78.380577,94,Organic,2026-12-05,High
NIZ_014,Nizampet,17.513137,78.380577,38,Organic,2026-10-31,Low
NIZ_014,Nizampet,17.513137,78.380577,31,Mixed,2026-04-10,Low
NIZ_014,Nizampet,17.513137,78.380577,93,E-Waste,2024-12-29,High
NIZ_014,Nizampet,17.513137,78.380577,33,E-Waste,2025-02-23,Low
NIZ_014,Nizampet,17.513137,78.380577,26,E-Waste,2026-06-16,Low
NIZ_014,Nizampet,17.513137,78.380577,81,Plastic,2024-09-27,High
NIZ_014,Nizampet,17.513137,78.380577,14,Plastic,2026-10-28,Low
NIZ_014,Nizampet,17.513137,78.380577,55,Mixed,2024-01-29,Low
NIZ_014,Nizampet,17.513137,78.380577,51,Organic,2024-03-23,Low
NIZ_014,Nizampet,17.513137,78.380577,82,Plastic,2025-07-28,High
NIZ_014,Nizampet,17.513137,78.380577,43,Organic,2025-08-15,Low
NIZ_014,Nizampet,17.513137,78.380577,88,Plastic,2024-03-23,High
NIZ_014,Nizampet,17.513137,78.380577,80,Plastic,2025-06-15,High
NIZ_014,Nizampet,17.513137,78.380577,37,Mixed,2026-11-17,Low
NIZ_014,Nizampet,17.513137,78.380577,37,Mixed,2026-05-24,Low
NIZ_015,Nizampet,17.514229,78.376571,97,Mixed,2024-04-18,High
NIZ_015,Nizampet,17.514229,78.376571,46,Plastic,2026-02-25,Low
NIZ_015,Nizampet,17.514229,78.376571,97,Plastic,2024-04-28,High
NIZ_015,Nizampet,17.514229,78.376571,53,Plastic,2025-04-25,Low
NIZ_015,Nizampet,17.514229,78.376571,92,Mixed,2026-05-19,High
NIZ_015,Nizampet,17.514229,78.376571,38,Organic,2025-07-05,Low
NIZ_015,Nizampet,17.514229,78.376571,60,Organic,2024-03-03,Medium
NIZ_015,Nizampet,17.514229,78.376571,27,Mixed,2024-06-27,Low
NIZ_015,Nizampet,17.514229,78.376571,35,Mixed,2024-09-30,Low
NIZ_015,Nizampet,17.514229,78.376571,89,Mixed,2025-03-30,High
NIZ_015,Nizampet,17.514229,78.376571,83,Mixed,2024-12-22,High
NIZ_015,Nizampet,17.514229,78.376571,71,Mixed,2025-09-12,Medium
NIZ_015,Nizampet,17.514229,78.376571,56,Organic,2024-08-23,Low
NIZ_015,Nizampet,17.514229,78.376571,77,Organic,2024-05-07,Medium
NIZ_015,Nizampet,17.514229,78.376571,54,Mixed,2024-04-09,Low
NIZ_015,Nizampet,17.514229,78.376571,61,Organic,2024-02-09,Medium
NIZ_015,Nizampet,17.514229,78.376571,51,E-Waste,2026-04-04,Low
NIZ_015,Nizampet,17.514229,78.376571,20,Plastic,2024-03-09,Low
NIZ_015,Nizampet,17.514229,78.376571,29,Plastic,2025-06-18,Low
NIZ_015,Nizampet,17.514229,78.376571,81,E-Waste,2025-07-29,High
NIZ_015,Nizampet,17.514229,78.376571,28,Organic,2025-01-13,Low
NIZ_015,Nizampet,17.514229,78.376571,31,Plastic,2025-03-29,Low
NIZ_015,Nizampet,17.514229,78.376571,82,Organic,2026-08-12,High
NIZ_015,Nizampet,17.514229,78.376571,95,E-Waste,2025-01-05,High
NIZ_015,Nizampet,17.514229,78.376571,24,Mixed,2025-08-02,Low
NIZ_015,Nizampet,17.514229,78.376571,30,Plastic,2025-05-22,Low
NIZ_015,Nizampet,17.514229,78.376571,45,E-Waste,2024-06-08,Low
NIZ_015,Nizampet,17.514229,78.376571,43,Organic,2026-11-21,Low
NIZ_015,Nizampet,17.514229,78.376571,71,E-Waste,2025-11-22,Medium
NIZ_015,Nizampet,17.514229,78.376571,37,E-Waste,2026-02-09,Low
NIZ_015,Nizampet,17.514229,78.376571,36,E-Waste,2024-07-29,Low
